company,category_main,category_sub,question,answer
현대,홈페이지,일반,"기존에 이미 사용하고 있던 ID인데, 왜 다시 본인 인증과 계정 통합을 해야 하나요?","· 여러 개 ID 보유한 고객으로 ID 혼란으로 인한 고객 문의가 많이 발생하고 있습니다. 이에 회원 1명 당 1개의 ID만 이용할 수 있도록 변경되었습니다.(블루링크 등 현대자동차 타 서비스 동일)

· 기존에 여러 개 ID를 보유하셨던 고객이라면, ID 통합을 위해서 본인인증과 계정 통합을 진행해주세요. 통합된 ID로 현대닷컴, 블루링크, 디지털 키, 마이현대에서 동일하게 사용 가능합니다.

※ 디지털 키에 가입하신 고객이라면 ‘휴대폰 인증’을 통해 본인인증 받으셔야 서비스 이용이 가능합니다. (아이핀 인증 시, 이후 휴대폰 본인인증 재 요청됨)

· 계정 통합 절차를 진행하지 않으시면 해당 ID로 서비스 이용이 불가합니다. (필수)"
현대,홈페이지,일반,이메일 인증 받지 않으면 가입이 안 되는 건가요? 가입 절차가 너무 번거롭습니다.,"· 오타 등으로 잘못된 이메일을 입력 하셔서, 향후 비밀번호 찾기 등이 진행되지 않는 경우가 많이 발생합니다.

· 다른 사람의 이메일 아이디로 먼저 가입하여, 이후 이메일 소유자가 가입하지 못하는 경우가 발생하고 있습니다.

· 이런 부작용을 방지하기 위하여 다소 번거롭지만, 본인 이메일 임을 인증하는 절차가 추가되었습니다.

· 반드시 본인 이메일로 가입을 부탁드리며, 타인 이메일 및 타인 정보로 무단 가입 시 회원 자격이 해지될 수 있습니다."
현대,홈페이지,일반,"이미 가입되어 있는 ID가 있다고 하는데, 아이디를 바꾸고 싶어요. (사용하지 않는 ID, 퇴사한 회사의 ID 등)","· 계정 변경은 불가하며,’ 탈퇴 후 재가입’ 부탁 드립니다.

· 현대통합계정은 임의로 변경되지 못하게 관리하고 있습니다. ID 변경을 원하실 경우 ‘통합계정 탈퇴’ 이후 재가입해주셔야 합니다.

(단, 계정 탈퇴 시 가입하신 서비스가 함께 탈퇴되니 유의사항을 꼭 확인해주세요.)



※ 계정 탈퇴 하는 법

현대닷컴 로그인 > 마이페이지 > 개인정보수정 > 현대닷컴서비스탈퇴 탭 > 두 개 버튼 중 아래 ‘현대자동차 통합계정 탈퇴’ 버튼 클릭"
현대,홈페이지,일반,"본인 명의 폰도 없고, 아이핀 발급받기 번거로운데 꼭 본인인증을 받아야 하나요?","· [기존] 본인 인증만 받으면 이메일 여러 개 가입 가능 >>> [1인1계정 적용] 처음 본인인증 받아 가입한 계정 外, 다른 계정은 생성되지 않도록 변경되었습니다.

· 기존에는 여러 ID가 생성되어 고객 혼란이 심했습니다. 이에 1인 1아이디 정책을 적용하여 이후 여러 개 ID를 검색/PW 초기화 해야하는 번거로움을 줄이려고 합니다.

본인 인증은 이 정책을 위해 필요한 절차이므로 최초 1회만 본인인증 해주시면 되겠습니다. (이후에는 본인인증 정보 보관/저장함)"
현대,홈페이지,일반,"""예상하지 못한 오류가 발생했습니다."" 메시지가 표시됩니다.","시스템에서 작업 오류가 발생하는 경우 표시됩니다. 1시간 후에도 동일한 메시지가 보이는 경우에는 다음 방법 중 하나를 시도해 주세요.
· 브라우저의 쿠키와 캐시를 삭제하세요
· 다른 브라우저를 사용하세요. 예를 들어, 인터넷 익스플로러를 사용하고 있다면 크롬 또는 Safari를 이용해서 접속하세요. 브라우저가 최신 버전이 아닌 경우에는 이용에 제한이 있을 수 있습니다.

제시된 모든 방법으로도 해결되지 않는다면 홈페이지 Q&A 및 고객센터로 문의주세요. 문제화면의 스크린샷을 첨부하시면 원인파악에 도움이 됩니다."
현대,홈페이지,일반,현대닷컴 로그인 계정을 변경하고 싶습니다.,"계정 변경은 불가하며, ‘탈퇴 후 재가입’ 부탁 드립니다.

현대닷컴 계정은 임의로 변경되지 못하게 관리하고 있습니다.
ID 변경을 원하실 경우, ‘통합계정 탈퇴’ 이후 재가입해주셔야 합니다.
(단, 계정 탈퇴 시 가입하신 서비스가 함께 탈퇴되니 유의사항을 꼭 참고해주세요)

※ 계정탈퇴 하는 법
현대닷컴 로그인 → 마이페이지 → 개인정보수정 → 현대닷컴서비스탈퇴 탭 → 최하단 ‘현대자동차 통합계정 탈퇴’ 링크 클릭"
현대,홈페이지,일반,휴대폰 인증 SMS가 오지 않습니다.,"휴대폰 번호를 정확하게 입력해주세요.

현대닷컴에서 이메일 계정 입력 시 종종 오타로 인해 SMS 발송이 실패하는 경우가 있습니다.
핸드폰 번호는 공백 및 특수문자 (-) 없이 숫자만 입력 부탁 드립니다. (ex. 01012345678 (O), 010 1234 5678 (X), 010-1234-5678 (X) )

휴대폰에서 번호를 차단하셨나요?

차단 설정, 통신사 정책 등으로 인증 SMS가 발송되지 않는 경우가 있습니다.
보유하신 휴대폰에서 메시지 App. > 설정 > 메시지 차단/스팸번호를 확인 부탁 드립니다.
※ 자세한 설정 방법은 휴대폰 제조사 홈페이지를 참고해주세요.


만약 차단하지 않은 경우에도 SMS가 수신되지 않을 경우, 각 이동통신사로 확인 부탁 드립니다.
(휴대폰인증보호 서비스 가입 등 확인 필요)"
현대,홈페이지,일반,로그인 시 비밀번호가 맞지 않다고 합니다.,"비밀번호 찾기를 통해 비밀번호 재설정을 해주세요.

① 로그인 창에서 “아이디 확인 및 비밀번호 초기화” 클릭
② “이메일로 비밀번호 초기화” 클릭
③ 생년월일과 현대닷컴에 가입한 이메일 입력
④ 이메일로 발송된 인증번호를 10분 내에 입력
(도착하지 않았을 경우, 입력 주소와 스팸메일함 확인)
⑤ 신규 비밀번호 입력 후 다시 로그인

※ “이메일로 비밀번호 초기화”를 이용해주세요
- 모바일로 비밀번호 초기화를 진행할 경우, 최종적으로 로그인했던 ID에 대해서만 진행하게 됩니다. (일괄변경 X)
- 여러 개의 통합아이디를 보유하신 고객은 해당 메뉴로 PW 변경이 어려우니, 이메일로 비밀번호 초기화를 이용해주세요."
현대,홈페이지,일반,로그인 시 다른 계정으로 로그인하라고 나옵니다.,"기존에 가입하신 내역이 존재하는 경우입니다. (현대자동차 홈페이지는 1인 1계정 원칙)

이미 가입하신 현대닷컴 아이디가 있으신 경우로, 팝업창에서 안내드린 계정으로 다시 로그인하여 주세요.
비밀번호를 분실하신 경우, 로그인 > ID/비밀번호 찾기 > 이메일로 비밀번호 초기화를 이용해주세요.




[비밀번호 찾기 프로세스]

로그인 클릭 → 아이디/비밀번호 찾기 → 이메일로 비번 초기화 → 가입한 이메일 입력 → 인증번호 입력 / 재설정"
현대,홈페이지,일반,준회원은 왜 폐지되었나요. 기존 ID를 사용하지 못하는 이유는 무엇인가요?,"현대닷컴은 본인 인증된 정회원 중심의 회원 체계로 개편되었습니다. (1인 1계정)

준회원 (간편가입/소셜가입)의 경우,
가입 절차는 매우 간편하나 많은 서비스 이용에 제한이 있었습니다. (소유차량 등록, 포인트 조회 불가, 이벤트 참여 불가 등)
또한 한 고객이 여러 ID를 사용함으로써, 서비스 이용에 혼란을 주는 경우가 많이 발생하였습니다.
‘본인 인증’을 통해 정회원으로 가입하시고, 보유차량 등록, 포인트 조회, 이벤트 참여 등 더 많은 혜택을 경험해보세요.

정회원의 경우,
기존에 사용하시던 ID/PW를 그대로 사용하실 수 있습니다. (다만, 최초 1회 로그인 시 약관 동의와 PIN 입력 필요)
기존에 연동되어있던 소셜연동 계정 또한 그대로 이용 가능하십니다. (고객 편의를 위해 제한적으로 허용)
다만 신규 소셜계정을 추가 연동하는 부분은 앞으로 제한됩니다. (현대닷컴은 1인 1계정 정책 시행)"
현대,홈페이지,일반,회원가입을 해야만 현대닷컴을 이용할 수 있나요?,"회원가입을 하지 않으셔도 다양한 서비스를 이용하실 수 있습니다만, 회원가입을 하시면 좀더 다양하고 개인화된 서비스를 이용하실 수 있습니다.

별도 회원가입 및 로그인을 하지 않으셔도 현대닷컴 내 많은 서비스를 이용하실 수 있습니다만,
회원가입을 하시면 상세 견적 내기, 구매상담신청, 시승신청, 서비스네트워크예약, 마이페이지 등 일부 주요 서비스를 이용하실 수 있습니다."
현대,홈페이지,일반,회원탈퇴 및 재가입을 원할때는 어떻게 해야 하나요?,"현대자동차 홈페이지에서는 로그인 상태에서만 회원탈퇴 신청을 하실 수 있으며,

‘마이페이지’ 에서 [개인정보 수정] 버튼을 클릭하여 ‘회원탈퇴’ 메뉴를 찾으실 수 있습니다.

현대자동차 홈페이지 회원 탈퇴 시 즉시 회원정보 및 인증정보와 홈페이지 자체서비스 내역 (이벤트 응모 등) 이 모두 삭제되오니 유의하시기 바랍니다.

회원탈퇴를 완료하더라도 블루멤버스 멤버십(멤버십포인트, 멤버십카드 등) 은 유지됩니다.


회원탈퇴 후 재가입은 언제나 가능하나, 이미 삭제된 데이터는 복구가 불가능하오니 이점 유의바랍니다."
현대,홈페이지,일반,비밀번호 및 개인정보를 변경하고 싶을때는 어떻게 해야 하나요?,"비밀번호 및 개인정보 변경은 로그인을 하신 후 홈페이지 우측상단에 있는 [마이페이지] 메뉴를 이용해주시기 바랍니다. 현대자동차에서 제공해드리는 서비스의 정상적인 이용을 위해서 주소와 전화번호, 이메일 주소는 항상 최신정보로 유지해주시기 바랍니다."
현대,홈페이지,일반,‘인터넷 멤버스클럽’은 어떤 서비스인가요?,‘인터넷 멤버스클럽’은 인터넷을 이용하시는 현대자동차 구입 고객님의 즐겁고 편리한 자동차 생활을 지원해 드리기 위해 마련한 구입 고객 서비스의 이름입니다.
현대,홈페이지,일반,‘인터넷 멤버스클럽’은 언제부터 시작했나요?,2004년 10월25일부터 시작했습니다.
현대,홈페이지,일반,‘인터넷 멤버스클럽’ 서비스는 누구에게 제공됩니까?,현대자동차를 구입하신 고객이시면서 현대자동차 홈페이지 회원으로 가입하신 고객님께 제공해 드립니다. (회원가입하기)
현대,홈페이지,일반,‘인터넷 멤버스클럽’ 서비스 신청은 어떻게 합니까?,"현대자동차 홈페이지의 회원 가입을 클릭하시고, 신청 과정을 거치면 됩니다. (서비스 신청 하기)"
현대,홈페이지,일반,"‘인터넷 멤버스클럽’ 서비스를 신청하면, 어떤 서비스를 받을 수 있나요?","구입하신 차종, 운행기간, 거주 지역 등에 의해 고객님께 꼭 필요한 맞춤형 정보와 다양한 서비스를 자동차를 이용하시는 동안 지속적으로 받으실 수 있습니다. 1) 내차 정보 조회 - 고객님의 구입 이력, 계약금 및 인도금 입금 현황, 할부 내용, 정비 이력, 탁송 정보, 전담 정비 센터, 전담 카마스터 정보 등을 조회하실 수 있습니다. 2) 운행 지원 서비스 - 고객님이 운행하시는 차량의 주행거리별 관리 및 점검사항, 운전 요령, 최저가 주유소 정보, 드라이빙 날씨 등에 관한 맞춤형 정보를 받으실 수 있습니다. 또한 구입년차별로 별도 마련한 경품 서비스도 받으실 수 있습니다. 3) 자동차 생활 서비스 - 고객님의 거주 지역이나 관심 사항에 따라 생활, 여행, 취미, 레저, 문화 등에 관한 맞춤형 정보를 받으실 수 있습니다. 예를 들어 여행지 소개의 경우 해당지역의 날씨, 가는 길, 고객 거주지에서 목적지까지의 최단거리 검색, 최저가 주유소, 주차장, 세차장 정보가 지도찾기 기능과 함께 자동으로 제공됩니다. 4) 구매 지원 서비스 - 관심 차종이나 구매 예정 시점을 기입하시면, 관심 차종에 대한 최신 정보와 더불어 구매 예정 시점에는 차량 정보, 구매 조건, 이벤트 안내, 할인 혜택 등의 서비스를 받으실 수 있습니다. (관심 차종 등록하기, 구매 예정 시기 등록하기) 5) 프리미엄 컨텐츠 서비스 - 재테크 동영상 강좌 및 상담서비스, 골프 동영상 강좌, 영어/중국어 동영상 강좌, 해외 최신 경영/경제 신서 요약서비스, 날씨 SMS 안내 등 양질의 유료 컨텐츠를 인터넷 멤버스클럽 회원에게 무료로 제공해드립니다. 단, 프리미엄 서비스는 “추가 정보” 항목을 기입하신 고객님께 제공해 드립니다. (추가정보 등록하기)"
